query	grouping_confidence	location_confidence	orientation_confidence
scaffold_1176	1.0	0.9660596026490066	0.9220222793487575
scaffold_272	0.7104946638920178	0.05687801373997967	1.0
scaffold_1379	1.0	1.0	1.0
scaffold_1367	1.0	1.0	1.0
scaffold_729	1.0	1.0	1.0
scaffold_575	0.8505291005291006	1.0	1.0
scaffold_12	0.9177700959190579	0.9904552707397473	0.9994101424408288
scaffold_732	1.0	1.0	1.0
scaffold_1413	0.9405204460966543	1.0	1.0
scaffold_531	1.0	0.014729848768715253	0.9535467980295567
scaffold_1172	1.0	1.0	1.0
scaffold_133	0.9962144238739984	0.8723599243856333	0.9887461794704488
scaffold_1564	1.0	1.0	1.0
scaffold_269	0.8884735550100424	0.9266532832911466	0.8377394034536891
scaffold_931	1.0	1.0	1.0
scaffold_1550	1.0	1.0	1.0
scaffold_694	1.0	1.0	1.0
scaffold_40	0.9986724195154332	0.9625675570188127	0.9990149169715733
scaffold_480	1.0	1.0	1.0
scaffold_438	1.0	1.0	1.0
scaffold_177	0.9992396676261337	1.0	1.0
scaffold_198	1.0	1.0	1.0
scaffold_107	1.0	1.0	1.0
scaffold_248	0.9764010562937503	1.0	1.0
scaffold_139	0.9997793402870961	1.0	1.0
scaffold_217	0.9908554494682483	1.0	1.0
scaffold_155	0.9971596364691959	1.0	1.0
scaffold_158	0.9939143750767475	1.0	1.0
scaffold_795	1.0	1.0	1.0
scaffold_319	0.7805063934287408	0.003709920222828668	0.9919713572746013
scaffold_79	0.9899622853105957	0.9991654729626029	0.9161187656433672
scaffold_135	0.9980769328995153	1.0	1.0
scaffold_280	0.955598538577262	1.0	1.0
scaffold_57	1.0	1.0	1.0
scaffold_126	1.0	1.0	1.0
scaffold_259	0.8467027559055118	1.0	1.0
scaffold_151	1.0	0.9938665518725786	0.9904745074395171
scaffold_400	1.0	0.032926336055190304	0.9818292559131052
scaffold_76	0.6506563472190606	0.21329666685092036	1.0
scaffold_664	1.0	1.0	1.0
scaffold_393	1.0	1.0	1.0
scaffold_920	0.7483791293609139	1.0	1.0
scaffold_1258	1.0	1.0	1.0
scaffold_326	0.9136856977714983	0.013322913735374363	0.9823926337246082
scaffold_189	0.9990036995492263	0.03754138341364563	0.9807585014087651
scaffold_258	1.0	1.0	1.0
scaffold_256	0.8345055448330008	0.018566486727254597	0.9981771854174833
scaffold_161	0.96660571980543	0.9500341186991663	0.9994021913701416
scaffold_97	1.0	1.0	1.0
scaffold_35	0.9356129283494863	0.9382406526132295	0.9903542346017897
scaffold_1625	0.8250688705234159	1.0	1.0
scaffold_341	1.0	1.0	1.0
scaffold_977	1.0	1.0	1.0
scaffold_839	1.0	1.0	1.0
scaffold_604	1.0	1.0	1.0
scaffold_703	0.9594594594594594	1.0	1.0
scaffold_101	1.0	1.0	1.0
scaffold_904	1.0	1.0	1.0
scaffold_180	0.9997542655406567	1.0	1.0
scaffold_1556	1.0	1.0	1.0
scaffold_142	0.9989193423726206	0.08204499508525122	1.0
scaffold_436	1.0	1.0	1.0
scaffold_197	1.0	1.0	1.0
scaffold_579	0.5422343324250681	1.0	1.0
scaffold_530	1.0	0.0033536905948039126	0.9265977153442421
scaffold_490	1.0	1.0	1.0
scaffold_553	1.0	1.0	1.0
scaffold_163	0.9988687362462687	0.9239408972346658	0.9943372751960253
scaffold_918	0.9848421052631579	1.0	1.0
scaffold_73	0.9976988336684393	0.0667311439216052	0.993469472235513
scaffold_1234	1.0	1.0	1.0
scaffold_1635	1.0	1.0	1.0
scaffold_836	1.0	1.0	1.0
scaffold_569	1.0	1.0	1.0
scaffold_1001	0.8168202764976958	1.0	1.0
scaffold_1578	1.0	1.0	1.0
scaffold_657	1.0	1.0	1.0
scaffold_677	1.0	1.0	1.0
scaffold_209	0.9957169311868759	0.005896341212770365	1.0
scaffold_92	0.9971465696307164	0.9168172888566689	0.9419544194141911
scaffold_328	1.0	1.0	1.0
scaffold_134	0.9833129676490303	1.0	1.0
scaffold_291	0.9695850715976998	0.03241574939686369	0.9949704916126406
scaffold_459	1.0	1.0	1.0
scaffold_171	1.0	0.9388480290885051	0.9623908302281685
scaffold_78	1.0	0.3363313137127396	0.7825335830534745
scaffold_330	0.5135015493581231	0.00013882354940460853	1.0
scaffold_1467	1.0	1.0	1.0
scaffold_1240	0.6190476190476191	1.0	1.0
scaffold_1024	1.0	1.0	1.0
scaffold_1034	0.9792767167817961	1.0	1.0
scaffold_299	1.0	0.003317979007775424	0.9908764865034921
scaffold_75	0.9990637019568208	1.0	1.0
scaffold_27	0.9606842534374878	0.8625522382641414	1.0
scaffold_747	1.0	1.0	1.0
scaffold_470	1.0	1.0	1.0
scaffold_672	1.0	1.0	1.0
scaffold_150	0.9851297773960632	0.0834756412317743	1.0
scaffold_357	0.9608381142429534	1.0	1.0
scaffold_265	0.9145235892691952	1.0	0.8891239082969432
scaffold_203	0.9432212291167086	1.0	1.0
scaffold_175	0.9693289784119652	1.0	1.0
scaffold_362	1.0	1.0	1.0
scaffold_254	0.9300093576792955	1.0	1.0
scaffold_102	0.3071466454521347	0.005399165314447481	0.5054176559464709
scaffold_119	0.9955238183405851	1.0	1.0
scaffold_497	1.0	1.0	1.0
scaffold_547	0.6664957264957265	1.0	1.0
scaffold_164	0.34691372457329905	0.0006674952154876435	0.5619208087615838
scaffold_1277	1.0	1.0	1.0
scaffold_166	0.9805091751433409	0.6598873014834076	1.0
scaffold_196	0.9831262441170602	1.0	1.0
scaffold_257	1.0	1.0	1.0
scaffold_293	1.0	1.0	1.0
scaffold_1656	1.0	1.0	1.0
scaffold_1458	0.5546021840873635	1.0	1.0
scaffold_190	0.9341522470914781	1.0	1.0
scaffold_204	1.0	1.0	1.0
scaffold_374	1.0	1.0	1.0
scaffold_234	0.9685112547663628	1.0	1.0
scaffold_154	0.9712624104691725	1.0	1.0
scaffold_827	1.0	1.0	1.0
scaffold_51	0.9951339104796402	0.11757735011173243	0.9289769339749433
scaffold_8	0.9837001539615134	0.14288085242243403	1.0
scaffold_1650	1.0	1.0	1.0
scaffold_1246	1.0	1.0	1.0
scaffold_1584	0.7055837563451777	1.0	1.0
scaffold_1365	1.0	1.0	1.0
scaffold_1640	1.0	1.0	1.0
scaffold_1619	1.0	1.0	1.0
scaffold_633	1.0	1.0	1.0
scaffold_988	1.0	1.0	1.0
scaffold_1196	1.0	1.0	1.0
scaffold_43	1.0	0.08809200798447579	1.0
scaffold_1395	1.0	1.0	1.0
scaffold_650	1.0	0.14961980020873714	0.9646238166417539
scaffold_313	0.6802743128678654	1.0	1.0
scaffold_63	0.997777296373343	0.9496584536430435	0.9896840834195844
scaffold_378	0.7771342383107089	1.0	1.0
scaffold_1025	1.0	1.0	1.0
scaffold_9	0.9999480899524988	0.9997847814909314	1.0
scaffold_743	1.0	1.0	1.0
scaffold_1533	1.0	1.0	1.0
scaffold_1153	1.0	1.0	1.0
scaffold_1505	0.7421981004070556	1.0	1.0
scaffold_1392	1.0	1.0	1.0
scaffold_1633	1.0	1.0	1.0
scaffold_10	0.9995362673360841	0.9897400244158719	1.0
scaffold_1120	0.9569513055751588	1.0	1.0
scaffold_1663	1.0	1.0	1.0
scaffold_1664	1.0	0.004853162595564911	1.0
scaffold_1412	1.0	1.0	1.0
